,date,CO
383,2023-04-23 08:05:00,0.0020677484787018268
384,2023-04-23 08:06:00,0.002065314401622718
385,2023-04-23 08:07:00,0.0020628803245436107
386,2023-04-23 08:08:00,0.002060446247464503
387,2023-04-23 08:09:00,0.002058012170385396
388,2023-04-23 08:10:00,0.002055578093306288
389,2023-04-23 08:11:00,0.002053144016227181
390,2023-04-23 08:12:00,0.0020507099391480735
391,2023-04-23 08:13:00,0.0020482758620689657
392,2023-04-23 08:14:00,0.0020458417849898588
393,2023-04-23 08:15:00,0.0020434077079107505
394,2023-04-23 08:16:00,0.002040973630831643
395,2023-04-23 08:17:00,0.002038539553752536
396,2023-04-23 08:18:00,0.002036105476673428
397,2023-04-23 08:19:00,0.0020336713995943207
398,2023-04-23 08:20:00,0.0020312373225152133
399,2023-04-23 08:21:00,0.002028803245436105
400,2023-04-23 08:22:00,0.002026369168356998
401,2023-04-23 08:23:00,0.0020239350912778908
402,2023-04-23 08:24:00,0.002021501014198783
403,2023-04-23 08:25:00,0.002019066937119675
404,2023-04-23 08:26:00,0.002016632860040568
405,2023-04-23 08:27:00,0.002014198782961461
406,2023-04-23 08:28:00,0.002011764705882353
407,2023-04-23 08:29:00,0.0020093306288032453
408,2023-04-23 08:30:00,0.002006896551724138
409,2023-04-23 08:31:00,0.00200446247464503
410,2023-04-23 08:32:00,0.0020020283975659236
411,2023-04-23 08:33:00,0.0019995943204868154
412,2023-04-23 08:34:00,0.0019971602434077076
413,2023-04-23 08:35:00,0.0019947261663286007
414,2023-04-23 08:36:00,0.001992292089249493
415,2023-04-23 08:37:00,0.001989858012170385
416,2023-04-23 08:38:00,0.0019874239350912773
417,2023-04-23 08:39:00,0.0019849898580121704
418,2023-04-23 08:40:00,0.001982555780933063
419,2023-04-23 08:41:00,0.001980121703853955
420,2023-04-23 08:42:00,0.001977687626774848
421,2023-04-23 08:43:00,0.0019752535496957405
422,2023-04-23 08:44:00,0.0019728194726166327
423,2023-04-23 08:45:00,0.0019703853955375253
424,2023-04-23 08:46:00,0.001967951318458418
425,2023-04-23 08:47:00,0.0019655172413793106
426,2023-04-23 08:48:00,0.0019630831643002032
427,2023-04-23 08:49:00,0.001960649087221095
428,2023-04-23 08:50:00,0.001958215010141988
429,2023-04-23 08:51:00,0.0019557809330628803
430,2023-04-23 08:52:00,0.001953346855983773
431,2023-04-23 08:53:00,0.0019509127789046653
432,2023-04-23 08:54:00,0.0019484787018255573
433,2023-04-23 08:55:00,0.0019460446247464504
434,2023-04-23 08:56:00,0.0019436105476673426
435,2023-04-23 08:57:00,0.0019411764705882352
436,2023-04-23 08:58:00,0.001938742393509128
437,2023-04-23 08:59:00,0.0019363083164300203
438,2023-04-23 09:00:00,0.001933874239350913
439,2023-04-23 09:01:00,0.0019314401622718047
440,2023-04-23 09:02:00,0.0019290060851926976
441,2023-04-23 09:03:00,0.0019265720081135906
442,2023-04-23 09:04:00,0.0019241379310344824
443,2023-04-23 09:05:00,0.0019217038539553755
444,2023-04-23 09:06:00,0.0019192697768762679
445,2023-04-23 09:07:00,0.0019168356997971605
446,2023-04-23 09:08:00,0.0019144016227180532
447,2023-04-23 09:09:00,0.001911967545638945
448,2023-04-23 09:10:00,0.001909533468559838
449,2023-04-23 09:11:00,0.00190709939148073
450,2023-04-23 09:12:00,0.0019046653144016226
451,2023-04-23 09:13:00,0.0019022312373225157
452,2023-04-23 09:14:00,0.0018997971602434075
453,2023-04-23 09:15:00,0.0018973630831643
454,2023-04-23 09:16:00,0.0018949293063362203
455,2023-04-23 09:17:00,0.0018924959751960195
456,2023-04-23 09:18:00,0.0018900632990451079
