date,O2,N2,CO,CO2
2023-05-16 01:05:00,18.593565201615895,81.1493393380132,0.0019644673207279244,0.2551309930501561
2023-05-16 01:06:00,18.592837580114047,81.15032875663825,0.001963215364846417,0.254870447882856
2023-05-16 01:07:00,18.58903607516005,81.15428921610933,0.001962360819279128,0.2547123479113283
2023-05-16 01:08:00,18.581524685635095,81.16183426669001,0.0019619888770909875,0.25467905879778213
2023-05-16 01:09:00,18.569586495459806,81.17365513233075,0.0019621965385743984,0.2547961756708607
2023-05-16 01:10:00,18.55242661837102,81.19051773891496,0.0019630925435416223,0.2550925501704775
2023-05-16 01:11:00,18.529179114619907,81.21325589772633,0.0019647968027121858,0.25560019085105434
2023-05-16 01:12:00,18.49891843240709,81.24276011666605,0.0019674392389721234,0.2563540116878725
2023-05-16 01:13:00,18.460675767906288,81.27996166734927,0.0019711579649069762,0.25739140677953676
2023-05-16 01:14:00,18.413460515784557,81.32581175247887,0.001976096747334381,0.25875163498921894
2023-05-16 01:15:00,18.356286702301812,81.38125588968431,0.0019824017425,0.2604750062713638
2023-05-16 01:16:00,18.288203966842246,81.44720394398905,0.0019902175262727795,0.2626018716424075
2023-05-16 01:17:00,18.20833230303826,81.5244965836704,0.001999682490335295,0.2651714308010007
2023-05-16 01:18:00,18.115899411268256,81.6138692803276,0.0020109237254051786,0.26822038467873205
2023-05-16 01:19:00,18.010279178464405,81.71591529609083,0.0020240515625796628,0.27178147388217677
2023-05-16 01:20:00,17.891029519405933,81.83104936953238,0.002039153990045361,0.2758819570716485
2023-05-16 01:21:00,17.757927616178424,81.95947399791682,0.002056291200455144,0.280542094704302
2023-05-16 01:22:00,17.611000506009358,82.10115029131555,0.002075490550161995,0.28577371212492975
2023-05-16 01:23:00,17.450549012493223,82.25577532460461,0.00209674222164526,0.2915789206805147
2023-05-16 01:24:00,17.27716320226933,82.4227677263322,0.00211999587221457,0.2979490755262516
2023-05-16 01:25:00,17.091727878129017,82.60126291980161,0.002145158524055265,0.3048640435453187
2023-05-16 01:26:00,16.89541707749447,82.7901189844295,0.0021720939030555786,0.31229184417297495
2023-05-16 01:27:00,16.689677107130944,82.98793355931156,0.0022006233684784965,0.3201887101890246
2023-05-16 01:28:00,16.476198274908633,83.19307160112797,0.0022305284959106293,0.328499595467485
2023-05-16 01:29:00,16.256876133378817,83.40370317791614,0.002261555286992019,0.33715913341804504
2023-05-16 01:30:00,16.033763679429708,83.61784987574597,0.0022934198872538586,0.346093024937053
2023-05-16 01:31:00,15.809016510867764,83.83343786367499,0.002325815604615429,0.35521980985262297
2023-05-16 01:32:00,15.584833380479168,84.0483552456506,0.0023584209423866335,0.3644529529278583
2023-05-16 01:33:00,15.363394875769883,84.26051105970527,0.002390908298069633,0.37370315622679395
2023-05-16 01:34:00,15.146803065160334,84.4678931863459,0.0024229529377747723,0.3828807955559827
2023-05-16 01:35:00,14.9370248803468,84.668622506922,0.002454241838956088,0.3918983708922236
2023-05-16 01:36:00,14.735841756477486,84.86100090169789,0.0024844820027783727,0.40067285982184775
2023-05-16 01:37:00,14.544807647828698,85.04355107517779,0.0025134078710251804,0.409127869122498
2023-05-16 01:38:00,14.365217010186523,85.21504671004975,0.0025407875383204157,0.4171954922254061
2023-05-16 01:39:00,14.198083734441237,85.37453203963379,0.0025664275241098957,0.4248177984008612
2023-05-16 01:40:00,14.044131376079495,85.52133054627595,0.0025901759545791294,0.43194790168997754
2023-05-16 01:41:00,13.903794399769208,85.65504309397724,0.002611924095961416,0.43855058215760306
2023-05-16 01:42:00,13.777229590656496,85.77553634593643,0.0026316062708527706,0.4446024571362085
2023-05-16 01:43:00,13.66433631042663,85.88292276731937,0.002649198271965539,0.45009172398204744
2023-05-16 01:44:00,13.564783922585185,85.97753384607616,0.0026647144579368632,0.4550175168807291
2023-05-16 01:45:00,13.47804449215799,86.0598883669235,0.0026782037694201536,0.45938893714909307
2023-05-16 01:46:00,13.403428782626554,86.13065764401175,0.002689744938370112,0.46322382842335114
2023-05-16 01:47:00,13.340123619033669,86.19062956509508,0.002699441178486046,0.46654737469276686
2023-05-16 01:48:00,13.287228843381598,86.24067314159996,0.002707414641076586,0.4693906003773761
